method,url_template,classification,verification,query_keys,parameter_expression,source,line,column
POST,/jdy-fi/{dbId}/fa/v1/card/gen-voucher,excluded_action_or_ambiguous,not_probed,,t,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/12.79f7d856.chunk.js,1,11954
POST,/jdy-fi/{dbId}/fa/v1/depreciation/gen-voucher,excluded_action_or_ambiguous,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/91.642022d1.chunk.js,1,12548
POST,/jdy-fi/{dbId}/gl/v1/carry-forward-tax-certified/save-acct,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,544896
POST,/jdy-fi/{dbId}/gl/v1/finance-analyse/sys-param/copy,excluded_action_or_ambiguous,not_probed,,a,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/29.262e5625.chunk.js,1,40132
GET,/jdy-fi/{dbId}/gl/v1/finance-analyse/sys-param/reset,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/29.262e5625.chunk.js,1,40447
POST,/jdy-fi/{dbId}/gl/v1/finance/balance/scm-sync,excluded_action_or_ambiguous,not_probed,,a,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/22.31ba7e7e.chunk.js,1,44007
PUT,/jdy-fi/{dbId}/gl/v1/item/disable,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/28.ddec54f9.chunk.js,1,3238
PUT,/jdy-fi/{dbId}/gl/v1/item/enable,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/28.ddec54f9.chunk.js,1,3161
POST,/jdy-fi/{dbId}/gl/v1/itemClass/addCollection,excluded_action_or_ambiguous,not_probed,,a,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/28.ddec54f9.chunk.js,1,10761
GET,/jdy-fi/{dbId}/gl/v1/itemClass/delete,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/28.ddec54f9.chunk.js,1,11329
POST,/jdy-fi/{dbId}/gl/v1/period-end-checkitem/detail-bind-accounts,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/3.e78dde9a.chunk.js,1,4094
PUT,/jdy-fi/{dbId}/gl/v1/period-end/enable,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/3.e78dde9a.chunk.js,1,2449
POST,/jdy-fi/{dbId}/gl/v1/period-end/gen-voucher,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/3.e78dde9a.chunk.js,1,2619
POST,/jdy-fi/{dbId}/gl/v1/period-end/invoice-goods-bill/enable,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/3.e78dde9a.chunk.js,1,6628
POST,/jdy-fi/{dbId}/gl/v1/period-end/pro-material-req/clean,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/3.e78dde9a.chunk.js,1,4929
POST,/jdy-fi/{dbId}/gl/v1/period-end/trans-product-cost/gen-voucher,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/3.e78dde9a.chunk.js,1,6015
POST,/jdy-fi/{dbId}/gl/v1/period-end/trans-sale-cost/clean,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/3.e78dde9a.chunk.js,1,2800
POST,/jdy-fi/{dbId}/gl/v1/period-end/un-close,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/3.e78dde9a.chunk.js,1,4467
POST,/jdy-fi/{dbId}/gl/v1/voucher/audit-batch-voucher-unChecked,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,263489
POST,/jdy-fi/{dbId}/gl/v1/voucher/audit-voucher-checked,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,263393
POST,/jdy-fi/{dbId}/gl/v1/voucher/copy-period-vch,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/27.e640e1d4.chunk.js,1,16507
POST,/jdy-fi/{dbId}/gl/v1/voucher/copy-vch,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/27.e640e1d4.chunk.js,1,15242
POST,/jdy-fi/{dbId}/gl/v1/voucher/delete-recycle,excluded_action_or_ambiguous,not_probed,,t,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/67.cca679d4.chunk.js,1,22623
POST,/jdy-fi/{dbId}/gl/v1/voucher/delete-stage-voucher,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/30.fd554321.chunk.js,1,12667
POST,/jdy-fi/{dbId}/gl/v1/voucher/insert-vch,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/27.e640e1d4.chunk.js,1,15408
POST,/jdy-fi/{dbId}/gl/v1/voucher/jump-insert,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,262309
POST,/jdy-fi/{dbId}/gl/v1/voucher/recover,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/67.cca679d4.chunk.js,1,23506
POST,/jdy-fi/{dbId}/gl/v1/voucher/save,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,262150
POST,/jdy-fi/{dbId}/gl/v1/voucher/save-voucher-by-temp,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,263298
PUT,/jdy-fi/{dbId}/gl/v1/voucher/update,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,262229
POST,/jdy-fi/{dbId}/gl/v1/voucher/update-explanation,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,264890
GET,/jdy-fi/{dbId}/index/v1/refresh,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,305774
DELETE,/jdy-fi/{dbId}/pay/v1/deleteTempVch/{e.id},excluded_action_or_ambiguous,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,950619
POST,/jdy-fi/{dbId}/pay/v1/sheet-add,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,949131
POST,/jdy-fi/{dbId}/pay/v1/sheet-copy,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,948192
POST,/jdy-fi/{dbId}/pay/v1/sheet-update,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,948533
PUT,/jdy-fi/{dbId}/pay/v1/sheet-update-dep,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,951508
PUT,/jdy-fi/{dbId}/pay/v1/sheet-update-emp,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,951424
POST,/jdy-fi/{dbId}/pay/v1/sheet/addColumn,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,949048
DELETE,/jdy-fi/{dbId}/pay/v1/sheet/deleteColumn?id={e.id},excluded_action_or_ambiguous,not_probed,id,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,948945
POST,/jdy-fi/{dbId}/pay/v1/sheet/saveColumn,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,948861
POST,/jdy-fi/{dbId}/pay/v1/sheet/saveTemplate,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,949883
POST,/jdy-fi/{dbId}/pay/v1/sheet/updateColumnStatus,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,949291
POST,/jdy-fi/{dbId}/pay/v1/sheet/updateInfo,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,949461
POST,/jdy-fi/{dbId}/pay/v1/sheet/updateVchOption,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,951334
POST,/jdy-fi/{dbId}/pay/v1/voucherRule-update,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,950370
POST,/jdy-fi/{dbId}/pay/v1/voucherRule-updateStatus,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,748112
POST,/jdy-fi/{dbId}/rpt/v1/balance/auto-match,excluded_action_or_ambiguous,not_probed,,s,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/42.9b16857e.chunk.js,1,38041
POST,/jdy-fi/{dbId}/rpt/v1/balance/copy,excluded_action_or_ambiguous,not_probed,,l,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/42.9b16857e.chunk.js,1,67533
GET,/jdy-fi/{dbId}/rpt/v1/balance/reclassify,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/42.9b16857e.chunk.js,1,85054
POST,/jdy-fi/{dbId}/rpt/v1/balance/reclassify,excluded_action_or_ambiguous,not_probed,,o,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/42.9b16857e.chunk.js,1,58606
POST,/jdy-fi/{dbId}/rpt/v1/cashflow/adjustCashFlowBatch,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,826972
POST,/jdy-fi/{dbId}/rpt/v1/cashflow/adjustCashFlowVoucher,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,827068
POST,/jdy-fi/{dbId}/rpt/v1/defineReport-copy,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/33.656a401f.chunk.js,1,995
POST,/jdy-fi/{dbId}/rpt/v1/defineReport/create,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/33.656a401f.chunk.js,1,646
GET,/jdy-fi/{dbId}/rpt/v1/defineReport/reclassify,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/46.e5c341f3.chunk.js,1,15278
POST,/jdy-fi/{dbId}/rpt/v1/defineReport/saveEdit,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/46.e5c341f3.chunk.js,1,35926
POST,/jdy-fi/{dbId}/rpt/v1/profit/auto-match,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/35.aef491bf.chunk.js,1,8907
POST,/jdy-fi/{dbId}/rpt/v1/profit/copy,excluded_action_or_ambiguous,not_probed,,r,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/31.9fd53a13.chunk.js,1,75198
DELETE,/jdy-fi/{dbId}/rpt/v1/profit/formula/remove,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/35.aef491bf.chunk.js,1,8992
POST,/jdy-fi/{dbId}/rpt/v1/profit/item/update,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/35.aef491bf.chunk.js,1,127472
POST,/jdy-fi/{dbId}/rpt/v1/profit/report/edit,excluded_action_or_ambiguous,not_probed,,n,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/31.9fd53a13.chunk.js,1,82797
POST,/jdy-fi/{dbId}/rpt/v1/profit/report/editNGO,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/35.aef491bf.chunk.js,1,127785
POST,/jdy-fi/{dbId}/scm/v1/bind/bind/{e.id},excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,21938
GET,/jdy-fi/{dbId}/scm/v1/bind/service-list,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,21854
POST,/jdy-fi/{dbId}/scm/v1/bind/unbind/{e.id},excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,22029
POST,/jdy-fi/{dbId}/stock/v1/bill/copy,excluded_action_or_ambiguous,not_probed,,"Object(o.a)({odo:!1},r)",https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/37.8faf31ca.chunk.js,1,70801
POST,/jdy-fi/{dbId}/stock/v1/bill/create,excluded_action_or_ambiguous,not_probed,,"Object(o.a)({odo:!1},e)",https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/37.8faf31ca.chunk.js,1,40121
POST,/jdy-fi/{dbId}/stock/v1/bill/delete,excluded_action_or_ambiguous,not_probed,,n,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/37.8faf31ca.chunk.js,1,71583
POST,/jdy-fi/{dbId}/stock/v1/bill/save,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/39.1815d2e5.chunk.js,1,2104
GET,/jdy-fi/{dbId}/stock/v1/reset,excluded_action_or_ambiguous,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/60.fe39d594.chunk.js,1,8560
POST,/jdy-fi/{dbId}/stock/v1/save,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/60.fe39d594.chunk.js,1,8487
GET,/jdy-fi/{dbId}/stock/v1/stockBalance/create,excluded_action_or_ambiguous,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/60.fe39d594.chunk.js,1,8794
POST,/jdy-fi/{dbId}/stock/v1/stockBalance/save,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/60.fe39d594.chunk.js,1,8880
POST,/jdy-fi/{dbId}/sys/v1/backup/auth/send,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,82347
POST,/jdy-fi/{dbId}/user/v1/acct-copy,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,561574
POST,/jdy-fi/{dbId}/user/v1/acct/role-copy,excluded_action_or_ambiguous,not_probed,,t,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/7.c15730a1.chunk.js,1,22719
DELETE,/jdy-fi/{dbId}/user/v1/acct/role-deleteVisitor,excluded_action_or_ambiguous,not_probed,,n,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/7.c15730a1.chunk.js,1,56472
DELETE,/jdy-fi/{dbId}/vat/v1/delete-file,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,539433
DELETE,/jdy-fi/{dbId}/vat/v1/delete-signFile,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,544227
POST,/jdy-fi/{dbId}/vat/v1/invoice-temp-clean,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,543962
POST,/jdy-fi/{dbId}/vat/v1/invoice/gen-voucher,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,539258
POST,/jdy-fi/{dbId}/vat/v1/invoice/goodsrule/cleanup,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,348804
POST,/jdy-fi/{dbId}/vat/v1/invoice/goodsrule/save,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,348714
POST,/jdy-fi/{dbId}/vat/v1/invoice/unbind-file-voucher,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,539872
POST,/jdy-fi/{dbId}/vat/v1/invoice/unbind-signFile-voucher,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,544313
POST,/jdy-fi/{dbId}/vat/v1/voucher-temp/business/add,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,541085
DELETE,/jdy-fi/{dbId}/vat/v1/voucher-temp/business/delete,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,541273
PUT,/jdy-fi/{dbId}/vat/v1/voucher-temp/business/update,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,541178
POST,/jdy-fi/{dbId}/vat/v1/voucher-temp/copyOtherTax,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,538992
PUT,/jdy-fi/{dbId}/vat/v1/voucher-temp/set-type,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,540722
POST,/jdy-fi/{dbId}/vat/v1/voucher-temp/synchronizeVoucherTemp,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,541371
POST,/jdy-print/api/printManager/addPrintTemplate,excluded_action_or_ambiguous,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/73.521ffe7c.chunk.js,1,3441
POST,/jdy-print/api/printManager/deletePrintTemplate,excluded_action_or_ambiguous,not_probed,,t,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/73.521ffe7c.chunk.js,1,36056
POST,/jdy-print/api/printManager/deletePrintTemplateBatch,excluded_action_or_ambiguous,not_probed,,t,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/73.521ffe7c.chunk.js,1,42034
